date,spx_ret,ust10_chg,hy_oas,vix
2007-02-20,-0.00152,-0.059,8.01,28.64
2007-02-21,0.00442,0.025,8.01,26.05
2007-02-22,-0.01649,0.015,8.01,27.19
2007-02-23,0.00312,-0.029,8.01,27.37
2007-02-26,-0.02649,-0.048,8.01,28.1
2007-02-27,0.02375,0.015,8.01,30.22
2007-02-28,0.02216,-0.07,8.01,27.55
2007-03-01,-0.00485,-0.014,8.01,26.96
2007-03-02,0.00624,0.061,8.01,32.12
2007-03-05,-0.04368,-0.022,8.01,27.35
2007-03-06,-0.02111,-0.061,8.01,27.71
2007-03-07,-0.00559,-0.014,8.01,27.46
2007-03-08,-0.0196,-0.049,8.01,27.58
2007-03-09,0.01256,-0.086,8.01,28.12
2007-03-12,0.03565,-0.002,8.01,29.38
2007-03-13,-0.02148,0.015,8.01,28.61
2007-03-14,-0.01537,-0.042,8.01,29.62
2007-03-15,0.00394,-0.045,8.01,29.57
2007-03-16,0.0287,-0.068,8.01,28.31
2007-03-19,-0.0223,-0.036,8.01,28.56
2007-03-20,0.00418,-0.052,8.01,29.66
2007-03-21,0.03248,-0.07,8.01,26.33
2007-03-22,-0.03003,0.046,8.01,31.75
2007-03-23,-0.02336,-0.011,8.01,27.23
2007-03-26,-0.00792,-0.007,8.01,27.47
2007-03-27,-0.00967,0.005,8.01,26.18
2007-03-28,0.01433,0.001,8.01,26.23
2007-03-29,0.00405,-0.047,8.01,29.46
2007-03-30,-0.03225,-0.019,8.01,31.41
2007-04-02,0.00898,-0.041,8.01,27.15
2007-04-03,-0.0107,-0.012,8.01,28.52
2007-04-04,0.02264,-0.016,8.01,28.33
2007-04-05,-0.0116,-0.045,8.01,29.5
2007-04-06,-0.01176,-0.083,8.01,31.33
2007-04-09,0.00944,-0.024,8.01,30.28
2007-04-10,0.01343,-0.038,8.01,27.64
2007-04-11,0.00777,-0.106,8.01,28.79
2007-04-12,-0.03064,-0.01,8.01,28.94
2007-04-13,0.00938,0.009,8.01,27.97
2007-04-16,-0.01892,0.071,8.01,26.36
2007-04-17,0.00393,-0.046,8.01,26.8
2007-04-18,-0.02593,-0.052,8.01,29.72
2007-04-19,0.00773,-0.074,8.01,29.88
2007-04-20,-0.01482,-0.022,8.01,27.69
2007-04-23,-0.02339,-0.022,8.01,28.39
2007-04-24,0.01255,-0.062,8.01,29.8
2007-04-25,0.00405,-0.037,8.01,25.44
2007-04-26,-0.01135,-0.109,8.01,27.33
2007-04-27,0.02582,0.007,8.01,31.03
2007-04-30,-0.00823,-0.061,8.02,28.45
2007-05-01,0.00028,-0.031,8.02,26.31
2007-05-02,0.00454,-0.087,8.02,28.18
2007-05-03,-0.01145,-0.053,8.02,29.53
2007-05-04,0.00818,-0.041,8.02,24.18
2007-05-07,-0.0099,-0.03,8.02,28.26
2007-05-08,-0.00771,-0.011,8.02,27.44
2007-05-09,0.02423,0.028,8.02,25.54
2007-05-10,-0.01903,-0.001,8.02,28.12
2007-05-11,-0.04373,0.008,8.02,27.8
2007-05-14,0.0287,0.028,8.02,27.96
2007-05-15,0.04559,-0.007,8.02,27.48
2007-05-16,-0.00759,-0.031,8.02,26.47
2007-05-17,-0.03516,0.01,8.02,25.82
2007-05-18,-0.00589,0.013,8.02,26.96
2007-05-21,-0.00545,-0.004,8.02,29.29
2007-05-22,-0.00372,-0.088,8.02,28.35
2007-05-23,-0.02034,-0.064,8.02,27.9
2007-05-24,0.01013,-0.041,8.02,26.44
2007-05-25,0.00914,0.001,8.02,27.44
2007-05-28,-0.0272,-0.031,8.02,29.11
2007-05-29,0.01229,0.015,8.02,28.76
2007-05-30,0.03665,0.023,8.02,27.28
2007-05-31,0.0028,0.018,8.02,24.08
2007-06-01,-0.00637,0.018,8.02,26.99
2007-06-04,-0.00286,-0.071,8.02,27.28
2007-06-05,0.01077,-0.011,8.02,26.64
2007-06-06,-0.03145,-0.054,8.02,27.38
2007-06-07,0.00266,-0.096,8.02,29.22
2007-06-08,-0.00733,-0.041,8.02,27.94
2007-06-11,0.03296,0.023,8.02,29.48
2007-06-12,-0.00344,-0.012,8.02,25.74
2007-06-13,0.02972,0.051,8.02,27.54
2007-06-14,-0.02017,-0.023,8.02,25.09
2007-06-15,0.01027,0.068,8.02,27.36
2007-06-18,0.00545,-0.023,8.02,26.43
2007-06-19,-0.01594,-0.029,8.02,29.92
2007-06-20,0.00289,-0.081,8.02,28.61
2007-06-21,0.02153,0.014,8.02,29.52
2007-06-22,-0.00613,-0.05,8.02,27.36
2007-06-25,-0.03076,-0.056,8.02,26.47
2007-06-26,-0.00062,0.021,8.02,26.42
2007-06-27,-0.01654,0.016,8.02,28.4
2007-06-28,-0.00646,0.015,8.02,30.72
2007-06-29,-0.00177,-0.044,8.02,28.62
2007-07-02,-0.031,-0.032,8.02,27.44
2007-07-03,-0.02938,-0.032,8.02,27.72
2007-07-04,0.00838,0.001,8.02,27.95
2007-07-05,-0.00971,0.032,8.02,31.04
2007-07-06,-0.04647,-0.015,8.02,29.85
2007-07-09,0.01383,0.049,8.02,28.39
2007-07-10,0.0046,0.006,8.02,28.16
2007-07-11,-0.01315,-0.039,8.02,28.45
2007-07-12,-0.024,0.003,8.02,28.74
2007-07-13,0.01474,0.038,8.02,27.38
2007-07-16,0.00599,0.05,8.02,26.73
2007-07-17,0.04259,0.017,8.02,29.55
2007-07-18,0.00726,-0.029,8.02,28.03
2007-07-19,0.00668,-0.039,8.02,29.42
2007-07-20,-0.0033,-0.007,8.02,30.47
2007-07-23,0.0144,0.037,8.02,28.78
2007-07-24,0.01095,-0.013,8.02,28.54
2007-07-25,0.02223,-0.012,8.02,32.8
2007-07-26,-0.00968,-0.028,8.02,28.31
2007-07-27,-0.00814,-0.043,8.02,26.36
2007-07-30,-0.00892,-0.036,8.02,27.58
2007-07-31,0.01393,-0.025,8.02,30.33
2007-08-01,0.02667,0.039,8.02,26.06
2007-08-02,-0.00856,-0.04,8.02,26.87
2007-08-03,-0.00795,-0.028,8.02,29.66
2007-08-06,0.00535,-0.065,8.02,27.59
2007-08-07,-0.00472,-0.001,8.02,27.83
2007-08-08,0.01684,0.025,8.02,29.61
2007-08-09,-0.04083,0.035,8.02,26.92
2007-08-10,-0.01518,-0.022,8.02,25.8
2007-08-13,-0.01438,-0.007,8.02,25.92
2007-08-14,-0.04207,-0.036,8.02,28.87
2007-08-15,-0.01765,-0.009,8.02,28.39
2007-08-16,-0.01677,-0.017,8.02,26.96
2007-08-17,-0.00392,-0.028,8.02,26.26
2007-08-20,0.01973,-0.024,8.02,27.59
2007-08-21,-0.00471,-0.012,8.02,29.67
2007-08-22,-0.01885,-0.042,8.02,26.75
2007-08-23,-0.00133,-0.04,8.02,27.01
2007-08-24,0.01859,0.038,8.02,26.21
2007-08-27,-0.01787,0.078,8.02,27.45
2007-08-28,-0.01669,-0.078,8.02,28.51
2007-08-29,0.00975,-0.08,8.02,31.17
2007-08-30,-0.00429,-0.068,8.02,28.33
2007-08-31,0.01135,-0.034,8.02,27.92
2007-09-03,-0.00055,0.006,8.02,29.29
2007-09-04,0.01233,-0.006,8.02,29.04
2007-09-05,-0.01893,-0.023,8.02,27.13
2007-09-06,-0.00052,-0.009,8.02,31.45
2007-09-07,-0.00409,-0.058,8.02,27.96
2007-09-10,-0.02219,-0.04,8.02,28.35
2007-09-11,-0.02844,-0.031,8.02,28.83
2007-09-12,0.01204,-0.093,8.02,28.52
2007-09-13,-0.00662,-0.076,8.02,30.29
2007-09-14,-0.0187,-0.075,8.02,27.12
2007-09-17,-0.00203,0.001,8.02,29.18
2007-09-18,0.02,-0.02,8.02,28.25
2007-09-19,-0.04135,-0.006,8.02,29.47
2007-09-20,-0.02724,-0.104,8.02,27.68
2007-09-21,-0.01691,-0.089,8.02,27.47
2007-09-24,0.026,-0.003,8.02,29.1
2007-09-25,0.00479,-0.141,8.02,28.54
2007-09-26,0.01351,0.019,8.02,26.77
2007-09-27,-0.02082,-0.103,8.02,30.02
2007-09-28,-0.02045,0.004,8.02,29.1
2007-10-01,0.00776,-0.066,8.02,27.89
2007-10-02,0.00075,0.012,8.02,27.3
2007-10-03,0.00958,0.098,8.02,28.55
2007-10-04,-0.00368,-0.121,8.02,28.99
2007-10-05,0.00471,-0.002,8.02,25.61
2007-10-08,0.00255,-0.102,8.02,28.56
2007-10-09,0.0137,-0.013,8.02,28.98
2007-10-10,0.01423,-0.038,8.02,24.47
2007-10-11,-0.02946,-0.025,8.02,28.29
2007-10-12,-0.04075,-0.066,8.02,29.04
2007-10-15,0.01773,0.001,8.02,28.87
2007-10-16,0.02108,-0.088,8.02,29.2
2007-10-17,-0.01867,0.02,8.02,27.51
2007-10-18,-0.03378,-0.046,8.02,26.44
2007-10-19,0.00148,-0.086,8.02,25.3
2007-10-22,0.01646,0.034,8.02,29.64
2007-10-23,0.03206,-0.033,8.02,29.05
2007-10-24,0.00899,0.046,8.02,29.75
2007-10-25,-0.00699,0.019,8.02,26.91
2007-10-26,-0.01638,-0.062,8.02,29.21
2007-10-29,-9e-05,-0.033,8.02,25.75
2007-10-30,-0.00569,-0.025,8.02,26.7
2007-10-31,-0.01857,0.031,8.02,28.19
2007-11-01,0.03658,-0.012,8.02,28.99
2007-11-02,0.03183,-0.023,8.02,30.52
2007-11-05,0.02015,-0.038,8.02,27.64
2007-11-06,-0.01688,-0.032,8.02,26.7
2007-11-07,0.01509,0.022,8.02,26.62
2007-11-08,0.01121,-0.03,8.01,26.97
2007-11-09,0.00767,-0.046,8.02,31.33
2007-11-12,0.02219,-0.053,8.01,29.14
2007-11-13,0.01114,-0.052,8.01,29.67
2007-11-14,0.01302,-0.086,8.01,27.64
2007-11-15,0.01116,-0.06,8.01,28.0
2007-11-16,0.00583,0.03,8.01,29.05
2007-11-19,-0.03241,-0.038,8.01,27.24
2007-11-20,0.00121,-0.002,8.01,27.56
2007-11-21,-0.01031,-0.129,8.01,26.99
2007-11-22,-0.02334,-0.007,8.01,27.33
2007-11-23,0.02997,-0.036,8.01,28.07
2007-11-26,0.03082,-0.049,8.01,26.77
2007-11-27,0.02417,-0.023,8.01,28.43
2007-11-28,0.00429,-0.05,8.01,28.43
2007-11-29,0.02401,-0.115,8.01,27.73
2007-11-30,-8e-05,0.007,8.01,26.76
2007-12-03,0.00335,-0.02,8.01,28.16
2007-12-04,-0.01998,-0.043,8.01,27.24
2007-12-05,0.00685,-0.069,8.01,28.07
2007-12-06,0.00079,-0.089,8.01,29.65
2007-12-07,-0.02375,-0.021,8.01,26.12
2007-12-10,-0.00122,0.035,8.01,31.26
2007-12-11,-0.00174,-0.022,8.01,27.89
2007-12-12,0.03206,-0.085,8.01,28.62
2007-12-13,0.0158,-0.021,8.02,26.87
2007-12-14,-9e-05,-0.032,8.01,29.71
2007-12-17,0.00418,0.005,8.01,27.81
2007-12-18,0.0005,-0.006,8.01,27.41
2007-12-19,-0.00395,-0.149,8.01,27.14
2007-12-20,-0.01978,-0.008,8.01,27.6
2007-12-21,-0.00302,-0.07,8.01,28.63
2007-12-24,-0.01373,-0.087,8.01,28.26
2007-12-25,-0.02281,-0.038,8.01,27.94
2007-12-26,0.0089,-0.014,8.01,26.93
2007-12-27,0.00674,-0.096,8.01,26.85
2007-12-28,-0.03246,-0.002,8.01,27.31
2007-12-31,-0.00251,0.001,8.01,28.69
2008-01-01,0.01762,-0.028,8.01,28.99
2008-01-02,0.01877,-0.065,8.01,29.2
2008-01-03,0.01817,-0.069,8.01,28.0
2008-01-04,0.0004,0.011,8.01,28.58
2008-01-07,-0.01551,-0.09,8.01,27.75
2008-01-08,-0.01981,0.013,8.01,25.39
2008-01-09,0.0059,-0.037,8.01,27.68
2008-01-10,0.00653,-0.034,8.01,27.44
2008-01-11,0.02287,-0.098,8.01,26.44
2008-01-14,0.0195,-0.036,8.01,27.15
2008-01-15,-0.00268,-0.005,8.01,28.2
2008-01-16,-0.0227,-0.083,8.01,26.3
2008-01-17,-0.00604,-0.01,8.01,26.93
2008-01-18,0.00361,-0.026,8.01,30.32
2008-01-21,-0.00394,-0.056,8.01,25.6
2008-01-22,-0.0107,0.004,8.01,27.73
2008-01-23,0.00425,-0.118,8.01,26.25
2008-01-24,-0.00937,-0.016,8.01,26.87
2008-01-25,-0.01161,0.035,8.01,27.7
2008-01-28,0.00531,0.028,8.01,26.52
2008-01-29,-0.00754,-0.014,8.01,28.86
2008-01-30,0.00409,-0.042,8.01,30.03
2008-01-31,0.00462,-0.055,8.01,29.26
2008-02-01,-0.02081,-0.042,8.01,29.54
2008-02-04,-0.00896,-0.008,8.01,25.93
2008-02-05,0.02558,-0.062,8.01,27.64
2008-02-06,-0.02122,0.0,8.01,28.7
2008-02-07,-0.0384,0.055,8.01,29.31
2008-02-08,-0.03381,-0.032,8.01,30.63
2008-02-11,0.00022,-0.084,8.01,29.6
2008-02-12,0.00026,-0.084,8.01,29.34
2008-02-13,-0.00242,0.001,8.01,31.95
2008-02-14,0.02156,-0.032,8.01,28.14
2008-02-15,-0.04841,0.005,8.01,27.57
2008-02-18,0.00683,-0.051,8.01,28.27
2008-02-19,0.02781,0.003,8.01,26.63
2008-02-20,-0.0206,-0.036,8.01,28.1
2008-02-21,-0.00714,-0.059,8.01,25.41
2008-02-22,-0.01385,-0.046,8.01,27.21
2008-02-25,-0.0164,-0.078,8.01,27.83
2008-02-26,-0.00617,0.05,8.01,29.42
2008-02-27,0.02539,-0.034,8.01,29.67
2008-02-28,0.03277,-0.004,8.01,26.55
2008-02-29,-0.00635,-0.051,8.01,31.11
2008-03-03,0.03399,-0.072,8.01,28.22
2008-03-04,0.00034,-0.039,8.01,28.36
2008-03-05,0.03127,0.014,8.01,25.57
2008-03-06,-0.00198,-0.051,8.01,27.07
2008-03-07,0.00206,-0.065,8.01,29.57
2008-03-10,0.00628,-0.024,8.01,28.25
2008-03-11,0.05692,-0.01,8.01,28.16
2008-03-12,0.01502,0.036,8.01,28.34
2008-03-13,-0.01303,-0.016,8.01,25.84
2008-03-14,0.01714,-0.004,8.01,27.86
2008-03-17,-0.00681,-0.001,8.01,30.11
2008-03-18,-0.00912,-0.076,8.01,29.63
2008-03-19,0.01605,-0.069,8.01,27.81
2008-03-20,0.00026,-0.073,8.01,30.35
2008-03-21,0.00471,-0.083,8.01,26.11
2008-03-24,-5e-05,0.002,8.01,26.54
2008-03-25,0.00576,-0.018,8.01,30.8
2008-03-26,0.00735,-0.027,8.01,28.87
2008-03-27,-0.03517,-0.134,8.01,27.57
2008-03-28,0.0117,0.052,8.01,27.92
2008-03-31,-0.01798,-0.066,8.01,26.79
2008-04-01,-0.02626,0.052,8.01,28.41
2008-04-02,-0.00135,-0.088,8.01,28.3
2008-04-03,0.00121,-0.062,8.01,28.03
2008-04-04,-0.01278,-0.118,8.01,26.26
2008-04-07,0.01466,-0.016,8.01,28.4
2008-04-08,-0.02446,-0.074,8.01,27.21
2008-04-09,-0.00762,-0.073,8.01,26.52
2008-04-10,-0.01083,-0.085,8.01,29.9
2008-04-11,-0.00114,0.001,8.01,31.25
2008-04-14,0.00472,-0.002,8.01,30.91
2008-04-15,-0.01844,0.042,8.01,28.98
2008-04-16,0.01274,-0.057,8.01,27.6
2008-04-17,0.00083,-0.021,8.01,27.89
2008-04-18,-0.03436,-0.082,8.01,28.61
2008-04-21,-0.03555,-0.043,8.01,27.37
2008-04-22,-0.00052,-0.051,8.01,29.98
2008-04-23,-0.00428,-0.011,8.01,24.95
2008-04-24,-0.00216,0.011,8.01,27.56
2008-04-25,-0.0008,0.01,8.01,29.2
2008-04-28,0.00376,-0.064,8.01,26.73
2008-04-29,0.01676,0.01,8.01,27.64
2008-04-30,-0.0203,-0.032,8.01,28.89
2008-05-01,-0.0214,-0.043,8.01,30.28
2008-05-02,-0.01998,-0.058,8.0,26.06
2008-05-05,0.0049,-0.052,8.01,25.95
2008-05-06,0.02211,0.04,8.01,26.58
2008-05-07,-0.00806,-0.018,8.0,25.69
2008-05-08,-0.04533,-0.023,8.0,25.8
2008-05-09,-0.03097,-0.04,8.01,26.54
2008-05-12,-0.01529,0.068,8.01,29.85
2008-05-13,-0.01034,0.022,8.01,27.53
2008-05-14,-0.00765,-0.059,8.01,28.05
2008-05-15,0.00039,-0.041,8.01,26.57
2008-05-16,-0.00591,-0.039,8.01,28.95
2008-05-19,0.01859,-0.024,8.01,30.81
2008-05-20,-0.01247,-0.058,8.01,26.67
2008-05-21,-0.01582,-0.012,8.0,30.59
2008-05-22,0.00832,0.028,8.01,28.55
2008-05-23,-0.02794,-0.083,8.01,28.03
2008-05-26,0.00671,-0.075,8.01,28.6
2008-05-27,0.00155,-0.049,8.0,28.59
2008-05-28,-0.00295,-0.047,8.0,30.79
2008-05-29,0.02829,0.05,8.0,28.78
2008-05-30,-0.0115,0.01,8.0,28.81
2008-06-02,0.03679,0.008,8.0,27.37
2008-06-03,-0.00436,-0.041,8.0,29.26
2008-06-04,-0.02329,-0.041,8.0,26.56
2008-06-05,0.00096,-0.088,8.0,28.16
2008-06-06,-0.01967,0.001,8.0,32.32
2008-06-09,-0.01383,-0.01,8.0,24.24
2008-06-10,0.00685,0.021,8.0,28.35
2008-06-11,0.0097,-0.038,8.0,28.41
2008-06-12,-0.0115,-0.036,8.0,27.66
2008-06-13,0.01747,-0.023,8.0,27.69
2008-06-16,0.02054,0.006,8.0,28.14
2008-06-17,0.02555,-0.089,8.0,27.62
2008-06-18,0.00923,-0.001,8.0,28.33
2008-06-19,0.02424,-0.031,8.0,27.27
2008-06-20,-0.03415,-0.072,8.0,31.03
2008-06-23,-0.00602,-0.113,8.0,27.62
2008-06-24,-0.01591,-0.035,8.0,28.85
2008-06-25,0.00185,0.028,8.0,27.0
2008-06-26,-0.01059,0.037,8.0,29.4
2008-06-27,-0.00329,-0.016,8.0,29.1
2008-06-30,0.03358,0.048,8.0,28.63
2008-07-01,-0.00335,-0.032,8.0,26.46
2008-07-02,0.00715,0.008,8.0,26.87
2008-07-03,-0.00448,-0.048,8.0,30.53
2008-07-04,0.00106,-0.051,8.0,26.85
2008-07-07,-0.00019,-0.057,8.0,28.96
2008-07-08,0.00777,-0.112,8.0,26.58
2008-07-09,0.02068,0.021,8.0,29.51
2008-07-10,0.02935,-0.056,8.0,26.97
2008-07-11,0.00527,-0.062,8.0,26.56
2008-07-14,0.01031,-0.077,8.0,26.93
2008-07-15,-0.02102,-0.038,8.0,27.17
2008-07-16,-0.00188,0.041,8.0,28.61
2008-07-17,0.01663,0.054,8.0,28.1
2008-07-18,0.01529,-0.096,8.0,26.36
2008-07-21,0.00351,-0.044,8.0,27.96
2008-07-22,0.01566,-0.071,8.0,26.28
2008-07-23,0.00853,0.01,8.0,28.97
2008-07-24,0.02131,-0.019,8.0,29.24
2008-07-25,0.00491,-0.055,8.0,27.96
2008-07-28,-0.0067,-0.027,8.0,28.41
2008-07-29,0.00575,-0.049,8.0,30.63
2008-07-30,-0.05305,0.035,8.0,27.76
2008-07-31,0.00659,-0.008,8.0,26.58
2008-08-01,-0.06597,-0.003,8.0,28.87
2008-08-04,-0.03132,-0.137,8.0,26.3
2008-08-05,0.00783,-0.033,8.0,27.68
2008-08-06,0.0083,0.053,8.0,27.1
2008-08-07,-0.02122,0.023,8.0,26.95
2008-08-08,-0.01312,-0.104,8.0,27.62
2008-08-11,0.02437,-0.043,8.0,29.35
2008-08-12,-0.00901,-0.078,8.0,29.66
2008-08-13,0.04007,0.038,8.0,29.39
2008-08-14,-0.00033,-0.02,8.0,28.5
2008-08-15,0.00704,-0.061,8.0,27.61
2008-08-18,0.0288,-0.029,8.0,24.46
2008-08-19,0.00206,-0.134,8.0,28.55
2008-08-20,-0.01834,-0.073,8.0,24.58
2008-08-21,-0.00228,-0.029,8.0,25.11
2008-08-22,-0.00094,0.004,8.0,27.76
2008-08-25,-0.02487,-0.108,8.0,28.4
2008-08-26,-0.0049,-0.045,8.0,27.32
2008-08-27,-0.01366,0.01,8.0,30.3
2008-08-28,0.01634,-0.088,8.0,28.69
2008-08-29,0.00032,-0.021,8.0,27.63
2008-09-01,-0.00539,-0.027,8.0,30.08
2008-09-02,-0.00221,0.039,8.0,30.35
2008-09-03,0.00372,-0.039,8.0,28.77
2008-09-04,0.0108,-0.037,7.99,26.84
2008-09-05,-0.01829,0.004,8.0,27.17
2008-09-08,-0.01905,-0.083,8.0,25.83
2008-09-09,0.01958,-0.039,7.99,27.94
2008-09-10,-0.00772,-0.048,7.99,26.42
2008-09-11,-0.0258,-0.036,7.99,27.51
2008-09-12,0.00769,0.004,7.99,28.39
2008-09-15,0.00804,-0.008,7.99,25.02
2008-09-16,-0.02785,-0.06,7.99,26.1
2008-09-17,0.00383,-0.025,7.99,27.24
2008-09-18,0.01294,0.03,7.99,27.92
2008-09-19,0.00644,-0.063,7.99,27.26
2008-09-22,0.01108,-0.024,7.99,27.59
2008-09-23,-0.02558,-0.038,7.99,26.94
2008-09-24,0.00566,-0.033,7.99,25.83
2008-09-25,-0.00575,-0.095,7.99,27.2
2008-09-26,-0.00899,0.026,7.99,27.68
2008-09-29,0.01537,-0.061,7.99,27.53
2008-09-30,0.02633,0.011,7.99,28.17
2008-10-01,0.032,-0.055,7.99,28.63
2008-10-02,0.02337,-0.055,7.99,29.02
2008-10-03,-0.00228,0.019,7.99,27.05
2008-10-06,0.00605,0.01,7.99,25.64
2008-10-07,0.0135,-0.022,7.99,29.91
2008-10-08,0.00188,0.0,7.99,28.58
2008-10-09,0.00205,-0.042,7.99,26.57
2008-10-10,0.01453,-0.03,7.99,28.42
2008-10-13,-0.00137,-0.056,7.99,29.6
2008-10-14,-0.01343,0.006,7.99,30.59
2008-10-15,-0.00776,-0.058,7.99,28.38
2008-10-16,0.01111,0.029,7.99,29.59
2008-10-17,-0.00025,-0.043,7.99,26.19
2008-10-20,0.00582,-0.029,7.99,27.95
2008-10-21,0.01176,0.0,8.0,27.5
2008-10-22,-0.00705,-0.029,7.99,28.51
2008-10-23,0.01331,-0.042,7.99,30.42
2008-10-24,0.00652,-0.031,7.99,28.37
2008-10-27,-0.02253,0.006,7.99,26.59
2008-10-28,0.02566,-0.057,7.99,26.1
2008-10-29,-0.00931,-0.035,7.99,30.47
2008-10-30,-0.03009,-0.03,7.99,28.77
2008-10-31,-0.01911,0.005,7.99,28.67
2008-11-03,-0.01868,-0.034,7.99,27.48
2008-11-04,0.00064,0.042,7.99,28.4
2008-11-05,-0.00523,-0.036,7.99,26.52
2008-11-06,-0.00636,-0.04,7.99,28.58
2008-11-07,0.01085,-0.037,7.99,26.24
2008-11-10,0.00582,-0.083,7.99,27.46
2008-11-11,0.00539,-0.071,7.99,27.04
2008-11-12,0.00708,-0.051,7.99,23.11
2008-11-13,0.01079,0.015,7.99,27.48
2008-11-14,-0.03824,-0.031,7.99,26.65
2008-11-17,-0.00686,-0.049,7.99,27.68
2008-11-18,-0.03954,0.019,7.99,28.0
2008-11-19,0.00035,0.032,7.99,30.65
2008-11-20,-0.00038,0.02,7.99,28.46
2008-11-21,0.01852,-0.064,7.99,28.5
2008-11-24,0.02108,-0.05,7.99,28.74
2008-11-25,0.00335,0.043,7.99,29.31
2008-11-26,-0.00931,-0.02,7.99,28.68
2008-11-27,0.00843,-0.041,7.99,28.42
2008-11-28,-0.0098,-0.001,7.99,29.07
2008-12-01,-0.00033,0.01,7.99,24.36
2008-12-02,0.01745,-0.053,7.99,31.13
2008-12-03,-0.01034,-0.021,7.99,30.38
2008-12-04,0.0142,0.007,7.99,28.33
2008-12-05,0.01189,-0.076,7.99,25.88
2008-12-08,-0.01749,-0.03,7.99,29.82
2008-12-09,0.01723,-0.075,7.99,26.96
2008-12-10,0.01227,-0.069,7.99,28.8
2008-12-11,0.00153,-0.053,7.99,26.08
2008-12-12,-0.01402,-0.011,7.99,31.34
2008-12-15,-0.01577,-0.043,7.99,25.84
2008-12-16,-0.00998,-0.056,7.99,28.1
2008-12-17,0.00947,-0.028,7.99,24.82
2008-12-18,-0.0175,-0.076,7.99,27.94
2008-12-19,0.00758,-0.013,7.99,27.36
2008-12-22,-0.02265,0.015,7.99,29.71
2008-12-23,-0.00397,-0.033,7.99,27.36
2008-12-24,0.00167,-0.038,7.99,29.71
2008-12-25,0.04371,-0.015,7.99,26.46
2008-12-26,-0.02509,-0.111,7.99,27.58
2008-12-29,0.0262,-0.009,7.99,27.61
2008-12-30,0.0024,0.094,7.99,28.74
2008-12-31,0.0071,-0.035,7.99,28.55
2009-01-01,0.00183,-0.035,7.99,29.08
2009-01-02,0.00771,-0.0,7.99,28.4
2009-01-05,-0.00307,0.036,7.99,28.99
2009-01-06,0.02587,0.009,7.99,26.65
2009-01-07,-0.00852,-0.116,7.99,28.58
2009-01-08,0.02008,-0.007,7.99,30.41
2009-01-09,-0.0119,0.073,7.99,25.48
2009-01-12,-0.00138,-0.005,7.99,28.73
2009-01-13,-0.0196,-0.076,7.99,29.02
2009-01-14,0.00789,-0.019,7.99,30.19
2009-01-15,0.02571,-0.081,7.99,29.09
2009-01-16,-0.00169,0.019,7.99,28.15
2009-01-19,-0.00384,-0.068,7.99,28.65
2009-01-20,-0.02036,-0.027,7.99,26.9
2009-01-21,-0.00443,-0.064,7.99,27.42
2009-01-22,-0.02897,-0.052,7.99,26.0
2009-01-23,-0.01673,0.029,7.99,30.23
2009-01-26,0.00378,-0.026,7.99,28.68
2009-01-27,0.02344,-0.052,7.99,26.63
2009-01-28,0.05027,-0.076,7.99,28.41
2009-01-29,-0.01086,-0.105,7.99,29.74
2009-01-30,0.02554,-0.08,7.99,29.49
2009-02-02,0.00409,-0.026,7.99,26.61
2009-02-03,-0.00302,0.009,7.99,23.3
2009-02-04,0.00749,-0.052,7.99,28.59
2009-02-05,0.00081,0.033,7.99,26.67
2009-02-06,0.00169,-0.059,7.99,28.93
2009-02-09,-0.00765,-0.04,7.99,29.43
2009-02-10,-0.02547,-0.073,7.99,29.67
2009-02-11,-0.02809,0.01,7.99,30.62
2009-02-12,0.01146,0.054,8.0,29.85
2009-02-13,-0.00528,-0.1,7.99,30.62
2009-02-16,-0.01103,-0.044,8.0,30.07
2009-02-17,-0.00015,0.021,8.0,30.2
2009-02-18,0.01401,-0.088,8.0,27.94
2009-02-19,0.00295,-0.007,8.0,26.07
2009-02-20,-0.01211,0.019,8.0,31.72
2009-02-23,0.02177,-0.027,8.0,28.09
2009-02-24,0.02813,-0.008,8.0,29.84
2009-02-25,0.0086,0.04,8.0,27.17
2009-02-26,0.01723,0.048,8.0,29.45
2009-02-27,0.02206,-0.032,8.0,24.33
2009-03-02,0.02004,-0.051,8.0,27.38
2009-03-03,0.01075,-0.067,8.0,27.85
2009-03-04,0.01047,0.009,8.0,28.69
2009-03-05,0.00905,-0.085,8.0,29.61
2009-03-06,-0.02005,-0.04,8.0,26.36
2009-03-09,0.01231,-0.026,8.0,28.99
2009-03-10,-0.0247,-0.05,8.0,29.84
2009-03-11,-0.0146,-0.019,8.0,31.52
2009-03-12,0.02316,0.073,8.0,29.06
2009-03-13,0.01482,-0.035,8.0,27.31
2009-03-16,0.02647,-0.047,8.0,26.09
2009-03-17,-0.00519,0.011,8.0,30.74
2009-03-18,-0.02104,-0.02,8.0,29.11
2009-03-19,-0.00463,0.028,8.0,27.97
2009-03-20,0.00154,-0.023,8.0,25.57
2009-03-23,0.00112,-0.04,8.0,26.6
2009-03-24,0.02011,-0.101,8.0,28.95
2009-03-25,-0.0068,-0.095,8.0,28.53
2009-03-26,0.00604,-0.103,8.0,25.08
2009-03-27,-0.0181,-0.015,8.0,28.95
2009-03-30,0.00781,-0.084,8.0,25.65
2009-03-31,-0.00024,0.02,8.0,30.03
2009-04-01,-0.0138,-0.029,8.0,28.31
2009-04-02,-0.00454,-0.04,8.0,27.3
2009-04-03,-0.00362,-0.064,8.0,29.49
